Catalogue,Accession,Length,"Num. of genomes",Completeness,Contamination,Type,Taxonomy,"Last Updated"
"UHGG v2.0.1",MGYG000002524,4273500,4,100,0,Isolate,"Yersinia bercovieri",2021-12-07
"UHGG v2.0.1",MGYG000002525,5023222,2,99.95,0.08,Isolate,"Yersinia intermedia",2021-12-07
"UHGG v2.0.1",MGYG000002526,5049466,2,99.97,0,Isolate,"Aeromonas hydrophila",2021-12-07
"UHGG v2.0.1",MGYG000002527,4477475,16,99.97,0,Isolate,"Aeromonas caviae",2021-12-07
"UHGG v2.0.1",MGYG000002528,3172613,2841,99.33,1.34,Isolate,"Anaerostipes hadrus",2021-12-07
"UHGG v2.0.1",MGYG000002529,4703176,11,100,0,Isolate,"Aeromonas veronii",2021-12-07
"UHGG v2.0.1",MGYG000002530,2864211,1643,98.99,0,Isolate,"Ruminiclostridium_E siraeum",2021-12-07
"UHGG v2.0.1",MGYG000002531,3116879,1,97.33,0,Isolate,"Pseudobutyrivibrio fibrisolvens_A",2021-12-07
"UHGG v2.0.1",MGYG000002532,4096279,1,100,0,Isolate,"Enterovibrio hollisae",2021-12-07
"UHGG v2.0.1",MGYG000002533,4933179,2,100,0.41,Isolate,"Vibrio vulnificus",2021-12-07
"UHGG v2.0.1",MGYG000002534,5715629,3,99.97,0.9,Isolate,"Citrobacter_A farmeri",2021-12-07
"UHGG v2.0.1",MGYG000002535,4885099,1,99.97,0.58,Isolate,"Citrobacter gillenii",2021-12-07
"UHGG v2.0.1",MGYG000002536,3653255,13,99.62,0.56,Isolate,"Plesiomonas shigelloides",2021-12-07
"UHGG v2.0.1",MGYG000002537,2636961,1,98.68,0,Isolate,"Kocuria rhizophila",2021-12-07
"UHGG v2.0.1",MGYG000002538,5484149,986,100,0.02,Isolate,"Klebsiella pneumoniae",2021-12-07
"UHGG v2.0.1",MGYG000002539,2306349,2,100,0.81,Isolate,"Collinsella aerofaciens_A",2021-12-07
"UHGG v2.0.1",MGYG000002540,4187245,1053,99.26,0.2,Isolate,"Paraprevotella clara",2021-12-07
"UHGG v2.0.1",MGYG000002541,2547857,1,97.51,0,Isolate,"Cardiobacterium valvarum",2021-12-07
"UHGG v2.0.1",MGYG000002542,2852137,4,98.94,1.46,Isolate,"Lentilactobacillus parafarraginis",2021-12-07
"UHGG v2.0.1",MGYG000002543,1665696,16,98.65,0.07,Isolate,"Campylobacter_B ureolyticus",2021-12-07
"UHGG v2.0.1",MGYG000002544,3738151,297,100,0,Isolate,"Eggerthella lenta",2021-12-07
"UHGG v2.0.1",MGYG000002545,2833887,2891,100,0,Isolate,"Faecalibacterium prausnitzii_G",2021-12-07
"UHGG v2.0.1",MGYG000002546,3225359,1,93.62,1.01,Isolate,"Neobittarella massiliensis",2021-12-07
"UHGG v2.0.1",MGYG000002547,2429033,166,100,0,Isolate,"Megasphaera elsdenii",2021-12-07
"UHGG v2.0.1",MGYG000002548,2783391,1,99.37,0.44,Isolate,"Staphylococcus argenteus",2021-12-07
"UHGG v2.0.1",MGYG000002549,5479119,559,99.3,0.08,Isolate,"Bacteroides caccae",2021-12-07
"UHGG v2.0.1",MGYG000002551,1748237,3,92.73,0.23,MAG,"Haemophilus_A paraphrohaemolyticus",2021-12-07
"UHGG v2.0.1",MGYG000002552,3071336,364,99.33,0,MAG,"Lachnospira sp000436535",2021-12-07
"UHGG v2.0.1",MGYG000002553,1478585,5,84.06,1.01,MAG,"UMGS1484 sp902388225",2021-12-07
"UHGG v2.0.1",MGYG000002554,1500206,2,79.28,2.83,MAG,"Streptococcus oralis_W",2021-12-07
"UHGG v2.0.1",MGYG000002555,2144821,2,89.8,1.9,MAG,"Megasphaera sp902388315",2021-12-07
"UHGG v2.0.1",MGYG000002556,2634532,1079,98.3,0,MAG,"CAG-279 sp000437795",2021-12-07
"UHGG v2.0.1",MGYG000002557,2163992,3,99.19,1.16,MAG,"Collinsella sp902388345",2021-12-07
"UHGG v2.0.1",MGYG000002558,3471678,94,97.39,0.09,MAG,"Prevotella sp900540415",2021-12-07
"UHGG v2.0.1",MGYG000002559,2652289,43,94.11,0,MAG,"Lachnospira sp900551945",2021-12-07
"UHGG v2.0.1",MGYG000002560,5390440,5,97.96,0.37,MAG,"Phocaeicola sp902388365",2021-12-07
"UHGG v2.0.1",MGYG000002561,4554549,3,84.83,0.65,MAG,"Bacteroides sp902388495",2021-12-07
"UHGG v2.0.1",MGYG000002562,1679141,9,100,0.63,MAG,"Dialister sp900557365",2021-12-07
"UHGG v2.0.1",MGYG000002563,2922672,157,98.24,0,MAG,"Romboutsia timonensis",2021-12-07
"UHGG v2.0.1",MGYG000002564,2497816,3,96.9,0,MAG,"CAG-831 sp902388455",2021-12-07
"UHGG v2.0.1",MGYG000002565,1964232,5,97.95,0.75,MAG,"Veillonella_A magna",2021-12-07
"UHGG v2.0.1",MGYG000002566,2080428,3,95.97,0.12,MAG,"Collinsella sp900550835",2021-12-07
"UHGG v2.0.1",MGYG000002567,2236504,4,95.44,0.75,MAG,"CAG-485 sp900547755",2021-12-07
"UHGG v2.0.1",MGYG000002568,2891879,33,97.78,0,MAG,"Phocaeicola sp900542985",2021-12-07
"UHGG v2.0.1",MGYG000002570,2026568,1594,97.99,0,MAG,"Ruminococcus_E sp003526955",2021-12-07
"UHGG v2.0.1",MGYG000002571,1451024,6,80.28,0.7,MAG,"UBA1234 sp900765095",2021-12-07
"UHGG v2.0.1",MGYG000002572,1311921,11,72.86,0.38,MAG,"CAG-354 sp900555085",2021-12-07
"UHGG v2.0.1",MGYG000002573,2234911,43,96.17,0,MAG,"Ruminococcus_C sp900545285",2021-12-07
"UHGG v2.0.1",MGYG000002574,3729499,10,98.88,2.25,MAG,"Fusobacterium_A ulcerans_A",2021-12-07
"UHGG v2.0.1",MGYG000002575,2444047,1,79.61,2.73,MAG,Bacteroidaceae,2021-12-07
"UHGG v2.0.1",MGYG000002576,2013227,6,94.35,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002578,2398245,4,82.71,0.79,MAG,"CAG-977 sp900553035",2021-12-07
"UHGG v2.0.1",MGYG000002579,1757018,2,99.21,0.52,MAG,"Ligilactobacillus sp900765635",2021-12-07
"UHGG v2.0.1",MGYG000002580,3016685,559,99.33,0,MAG,"Lachnospira sp000436475",2021-12-07
"UHGG v2.0.1",MGYG000002581,1543318,52,76.44,0.67,MAG,"CAG-269 sp001916065",2021-12-07
"UHGG v2.0.1",MGYG000002582,1765105,5,98.68,0,MAG,"Succinivibrio sp900552905",2021-12-07
"UHGG v2.0.1",MGYG000002583,1551796,55,78.51,1.9,MAG,"CAG-492 sp000434015",2021-12-07
"UHGG v2.0.1",MGYG000002584,3044716,18,97.96,1.36,MAG,"Akkermansia sp900545155",2021-12-07
"UHGG v2.0.1",MGYG000002585,2701793,3,62.07,0,MAG,Bacteroides,2021-12-07
"UHGG v2.0.1",MGYG000002586,1661999,5,90.25,0.16,MAG,"CAG-145 sp002320005",2021-12-07
"UHGG v2.0.1",MGYG000002587,4423098,3,92.85,0.38,MAG,"Parabacteroides sp900760525",2021-12-07
"UHGG v2.0.1",MGYG000002588,2350010,3,95.93,1.34,MAG,"Lawsonibacter sp900766145",2021-12-07
"UHGG v2.0.1",MGYG000002589,2786078,101,99.11,0,MAG,"CAG-110 sp900540635",2021-12-07
"UHGG v2.0.1",MGYG000002590,1062927,2,92.42,1.12,MAG,"CAG-594 sp900766325",2021-12-07
"UHGG v2.0.1",MGYG000002591,1836000,2,98.02,0.62,MAG,"CAG-521 sp902388655",2021-12-07
"UHGG v2.0.1",MGYG000002592,2965227,4,97.84,0.48,MAG,"Alistipes sp902388705",2021-12-07
"UHGG v2.0.1",MGYG000002593,1475799,4,93.44,0.27,MAG,"Limosilactobacillus sp900557215",2021-12-07
"UHGG v2.0.1",MGYG000002594,2166519,5,93.16,1.12,MAG,"Streptococcus sanguinis_H",2021-12-07
"UHGG v2.0.1",MGYG000002595,1783264,2,86.74,1.34,MAG,"CAG-83 sp902388735",2021-12-07
"UHGG v2.0.1",MGYG000002596,2662706,4,93.66,0.58,MAG,"Mediterraneibacter sp900555215",2021-12-07
"UHGG v2.0.1",MGYG000002597,1757446,3,87.4,0.71,MAG,"Mobilibacterium timonense",2021-12-07
"UHGG v2.0.1",MGYG000002599,2063834,3,95.58,0,MAG,"Olsenella sp003862195",2021-12-07
"UHGG v2.0.1",MGYG000002600,2448724,2,99.29,0.95,MAG,"Eubacterium_T sp900766045",2021-12-07
"UHGG v2.0.1",MGYG000002601,2683696,33,98.77,0,MAG,"CAG-110 sp900549705",2021-12-07
"UHGG v2.0.1",MGYG000002602,2192997,191,98.66,1.34,MAG,"CAG-274 sp900545305",2021-12-07
"UHGG v2.0.1",MGYG000002603,2739364,12,76.86,0.51,MAG,"Prevotella sp900767615",2021-12-07
"UHGG v2.0.1",MGYG000002604,1992821,1,63.18,1.68,MAG,AM07-15,2021-12-07
"UHGG v2.0.1",MGYG000002605,1854240,30,89.74,0.85,MAG,"UBA6984 sp003258725",2021-12-07
"UHGG v2.0.1",MGYG000002606,2480404,3,97.36,1.14,MAG,CAG-873,2021-12-07
"UHGG v2.0.1",MGYG000002607,1265326,29,93.82,2.25,MAG,"CAG-878 sp000432255",2021-12-07
"UHGG v2.0.1",MGYG000002608,2400131,28,97.95,0,MAG,"CAG-485 sp900541835",2021-12-07
"UHGG v2.0.1",MGYG000002609,3323522,305,99.78,0,MAG,"CAG-882 sp003486385",2021-12-07
"UHGG v2.0.1",MGYG000002610,2250349,8,93.03,0,MAG,Faecalibacterium,2021-12-07
"UHGG v2.0.1",MGYG000002612,2090458,143,91.95,0.67,MAG,"CAG-83 sp003539495",2021-12-07
"UHGG v2.0.1",MGYG000002613,2968338,1,96.92,0.56,MAG,Prevotella,2021-12-07
"UHGG v2.0.1",MGYG000002614,2560607,4,68.45,0,MAG,Phocaeicola,2021-12-07
"UHGG v2.0.1",MGYG000002616,1919079,406,96.77,0,MAG,"CAG-495 sp001917125",2021-12-07
"UHGG v2.0.1",MGYG000002617,1963579,40,98.2,0,MAG,"Dysosmobacter sp900542115",2021-12-07
"UHGG v2.0.1",MGYG000002619,2724245,236,99.32,0,MAG,"Faecalibacterium prausnitzii_J",2021-12-07
"UHGG v2.0.1",MGYG000002620,3478150,1,100,0,MAG,"Desulfovibrio desulfuricans",2021-12-07
"UHGG v2.0.1",MGYG000002621,3633256,23,90.35,0,MAG,"Bacteroides ndongoniae",2021-12-07
"UHGG v2.0.1",MGYG000002622,3429958,9,97.98,0,MAG,"Phocaeicola sp900546095",2021-12-07
"UHGG v2.0.1",MGYG000002623,2630993,1,95.97,0,MAG,Anaerotignum,2021-12-07
"UHGG v2.0.1",MGYG000002624,1428680,1,52.42,0.43,MAG,Borkfalkia,2021-12-07
"UHGG v2.0.1",MGYG000002625,2526414,82,95.61,0.67,MAG,"Negativibacillus massiliensis",2021-12-07
"UHGG v2.0.1",MGYG000002626,2160259,3,95.28,0.89,MAG,UMGS1670,2021-12-07
"UHGG v2.0.1",MGYG000002627,2286370,3,88.45,2.68,MAG,AM07-15,2021-12-07
"UHGG v2.0.1",MGYG000002628,2607866,1,93.04,0.06,MAG,CAG-81,2021-12-07
"UHGG v2.0.1",MGYG000002629,939337,1,50.49,0,MAG,UMGS1975,2021-12-07
"UHGG v2.0.1",MGYG000002630,1395916,7,94.31,0.5,MAG,"Veillonella sp900549805",2021-12-07
"UHGG v2.0.1",MGYG000002631,1889219,21,99.36,0.27,MAG,"Haemophilus_D sp900756875",2021-12-07
"UHGG v2.0.1",MGYG000002633,2903436,67,98.28,0.02,MAG,"TF01-11 sp003149875",2021-12-07
"UHGG v2.0.1",MGYG000002634,1948050,48,99.66,0.06,MAG,"Haemophilus_D parainfluenzae_K",2021-12-07
"UHGG v2.0.1",MGYG000002635,1818006,3,96.02,1.52,MAG,"Leptotrichia wadei_A",2021-12-07
"UHGG v2.0.1",MGYG000002636,2075441,1,78,0,MAG,"Prevotella veroralis",2021-12-07
"UHGG v2.0.1",MGYG000002637,2560086,1,71.62,0,MAG,"Prevotella jejuni",2021-12-07
"UHGG v2.0.1",MGYG000002638,2571408,6,98.04,0,MAG,"Lachnoanaerobaculum orale",2021-12-07
"UHGG v2.0.1",MGYG000002639,1663723,4,94.2,0.98,MAG,"Haemophilus sp002998595",2021-12-07
"UHGG v2.0.1",MGYG000002640,2032895,15,96.13,0.2,MAG,"Veillonella sp900757715",2021-12-07
"UHGG v2.0.1",MGYG000002641,2686912,20,99.87,0,MAG,"Faecalibacterium sp003449675",2021-12-07
"UHGG v2.0.1",MGYG000002642,1921791,4,93.59,1.8,MAG,Veillonella,2021-12-07
"UHGG v2.0.1",MGYG000002643,2740903,11,97.5,0.04,MAG,"Turicimonas sp900542195",2021-12-07
"UHGG v2.0.1",MGYG000002645,1957289,5,98.2,0,MAG,"Veillonella dispar_A",2021-12-07
"UHGG v2.0.1",MGYG000002646,1639033,4,62.07,0,MAG,Veillonella,2021-12-07
"UHGG v2.0.1",MGYG000002648,1864710,5,79.98,0.05,MAG,"UBA11549 sp900768185",2021-12-07
"UHGG v2.0.1",MGYG000002649,1168434,3,96.52,0.1,MAG,"CAAHEQ01 sp900772625",2021-12-07
"UHGG v2.0.1",MGYG000002650,3040804,4,86.54,3.38,MAG,UBA11452,2021-12-07
"UHGG v2.0.1",MGYG000002651,2281803,2,96.43,0.68,MAG,"Faecalibacterium sp900772565",2021-12-07
"UHGG v2.0.1",MGYG000002652,3178465,13,74.52,1.77,MAG,"UBA4248 sp004554395",2021-12-07
"UHGG v2.0.1",MGYG000002653,3045320,9,97.63,0.95,MAG,"Prevotella sp002251295",2021-12-07
"UHGG v2.0.1",MGYG000002654,1220778,2,80.78,0.83,MAG,UBA10281,2021-12-07
"UHGG v2.0.1",MGYG000002655,1601347,1,82.89,1.48,MAG,"RUG14107 sp900772685",2021-12-07
"UHGG v2.0.1",MGYG000002656,1621357,2,79.98,4.19,MAG,"F23-B02 sp900772725",2021-12-07
"UHGG v2.0.1",MGYG000002657,2838774,1,92.6,3.13,MAG,CAG-95,2021-12-07
"UHGG v2.0.1",MGYG000002658,2287878,2,84.6,0,MAG,"Oribacterium sp900772695",2021-12-07
"UHGG v2.0.1",MGYG000002659,2094336,2,89.84,4.19,MAG,Phascolarctobacterium_A,2021-12-07
"UHGG v2.0.1",MGYG000002660,1485202,3,91.01,0,MAG,"UBA1174 sp900556855",2021-12-07
"UHGG v2.0.1",MGYG000002661,2289773,7,90.25,1.23,MAG,"Ruminiclostridium_E sp900556525",2021-12-07
"UHGG v2.0.1",MGYG000002662,2000155,11,96.77,0,MAG,"UBA3388 sp900546465",2021-12-07
"UHGG v2.0.1",MGYG000002663,2098573,2,75.28,0.19,MAG,"Prevotella sp900772835",2021-12-07
"UHGG v2.0.1",MGYG000002664,2103096,16,95.88,0,MAG,"UBA3388 sp900545215",2021-12-07
"UHGG v2.0.1",MGYG000002665,2269647,6,82.41,0,MAG,"Bruticola sp900772775",2021-12-07
"UHGG v2.0.1",MGYG000002666,771072,1,62.32,1.08,MAG,RUG410,2021-12-07
"UHGG v2.0.1",MGYG000002667,1809480,9,88.93,0,MAG,"F23-B02 sp004556755",2021-12-07
"UHGG v2.0.1",MGYG000002668,2820424,4,79.87,0.51,MAG,"Prevotella sp900552965",2021-12-07
"UHGG v2.0.1",MGYG000002669,1762651,2,73.3,0,MAG,Bruticola,2021-12-07
"UHGG v2.0.1",MGYG000002670,2535418,21,94.2,0.97,MAG,"Agathobacter sp900546625",2021-12-07
"UHGG v2.0.1",MGYG000002671,2505445,3,98.6,0.7,MAG,"Treponema_D sp002478955",2021-12-07
"UHGG v2.0.1",MGYG000002672,2438668,17,93.69,0.67,MAG,"UMGS911 sp003343545",2021-12-07
"UHGG v2.0.1",MGYG000002673,2826346,8,97.99,1.14,MAG,"UBA9475 sp900549885",2021-12-07
"UHGG v2.0.1",MGYG000002674,2150198,1,78.31,1.7,MAG,Alistipes,2021-12-07
"UHGG v2.0.1",MGYG000002675,2270055,2,99.52,0.98,MAG,Alistipes,2021-12-07
"UHGG v2.0.1",MGYG000002676,2126520,22,95.08,2.01,MAG,"QALR01 sp900552255",2021-12-07
"UHGG v2.0.1",MGYG000002677,1532267,1,86.87,1.34,MAG,UBA3818,2021-12-07
"UHGG v2.0.1",MGYG000002678,1562790,1,65.35,0.03,MAG,Borkfalkia,2021-12-07
"UHGG v2.0.1",MGYG000002680,3025979,2,94.07,2.19,MAG,Dysosmobacter,2021-12-07
"UHGG v2.0.1",MGYG000002681,1889419,51,98.63,0,MAG,"UMGS1975 sp900546685",2021-12-07
"UHGG v2.0.1",MGYG000002682,2273918,3,98.1,1.68,MAG,"Dysosmobacter sp900548505",2021-12-07
"UHGG v2.0.1",MGYG000002683,3225682,1,93.4,0.45,MAG,RUG12999,2021-12-07
"UHGG v2.0.1",MGYG000002684,2007927,11,91.28,0.67,MAG,"UBA3818 sp900557155",2021-12-07
"UHGG v2.0.1",MGYG000002685,3385444,1,91.54,3.26,MAG,UBA9506,2021-12-07
"UHGG v2.0.1",MGYG000002686,1530597,1,90.4,2.43,MAG,QAMH01,2021-12-07
"UHGG v2.0.1",MGYG000002687,2671909,5,99.88,1.18,MAG,Desulfovibrio,2021-12-07
"UHGG v2.0.1",MGYG000002688,1832213,4,79.23,0.03,MAG,"Borkfalkia sp900557285",2021-12-07
"UHGG v2.0.1",MGYG000002689,2122323,34,94.63,0,MAG,"UMGS966 sp900547185",2021-12-07
"UHGG v2.0.1",MGYG000002690,2149807,23,100,0,MAG,"Collinsella sp900541745",2021-12-07
"UHGG v2.0.1",MGYG000002691,2941528,3,94.53,0,MAG,Dysosmobacter,2021-12-07
"UHGG v2.0.1",MGYG000002692,1099388,2,59.68,0,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002693,2842397,1,93.18,0.67,MAG,"Anaerobutyricum sp002161065",2021-12-07
"UHGG v2.0.1",MGYG000002694,2309879,1,78.71,3.36,MAG,UMGS1591,2021-12-07
"UHGG v2.0.1",MGYG000002695,1947536,6,96.87,0,MAG,UBA644,2021-12-07
"UHGG v2.0.1",MGYG000002696,2395340,1,90.27,1.34,MAG,Oscillospiraceae,2021-12-07
"UHGG v2.0.1",MGYG000002697,2481222,21,93.62,1.01,MAG,UMGS1623,2021-12-07
"UHGG v2.0.1",MGYG000002698,1500847,5,86.24,1.34,MAG,JAAYBB01,2021-12-07
"UHGG v2.0.1",MGYG000002699,3362623,1,97.72,0.81,MAG,HGM11588,2021-12-07
"UHGG v2.0.1",MGYG000002701,1575023,1,69.64,0.4,MAG,QANA01,2021-12-07
"UHGG v2.0.1",MGYG000002702,2615547,1,95.25,2.51,MAG,Acutalibacteraceae,2021-12-07
"UHGG v2.0.1",MGYG000002703,2279337,6,99.52,0.64,MAG,Oxalobacter,2021-12-07
"UHGG v2.0.1",MGYG000002704,2615514,7,96.4,0,MAG,Dysosmobacter,2021-12-07
"UHGG v2.0.1",MGYG000002705,2922707,2,96.77,0.67,MAG,UMGS856,2021-12-07
"UHGG v2.0.1",MGYG000002706,2498174,2,78.31,1.79,MAG,Bilophila,2021-12-07
"UHGG v2.0.1",MGYG000002707,2624853,14,91.95,0.67,MAG,"Flavonifractor sp900549795",2021-12-07
"UHGG v2.0.1",MGYG000002708,2747526,3,84.61,2.01,MAG,UBA3818,2021-12-07
"UHGG v2.0.1",MGYG000002709,2046001,6,91.95,0,MAG,"UMGS1623 sp900553525",2021-12-07
"UHGG v2.0.1",MGYG000002710,2272062,39,94.63,0.67,MAG,"CAG-170 sp900549635",2021-12-07
"UHGG v2.0.1",MGYG000002711,3636319,30,98.66,0.67,MAG,"UMGS856 sp900546265",2021-12-07
"UHGG v2.0.1",MGYG000002712,2564184,1,95.09,0.12,MAG,Adlercreutzia,2021-12-07
"UHGG v2.0.1",MGYG000002713,2668614,2,94.63,0.02,MAG,UBA4716,2021-12-07
"UHGG v2.0.1",MGYG000002714,1770237,1,82.53,1.76,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002715,2198693,524,97.99,0,MAG,"ER4 sp900317525",2021-12-07
"UHGG v2.0.1",MGYG000002716,1923088,12,90.21,0,MAG,"F23-B02 sp900556535",2021-12-07
"UHGG v2.0.1",MGYG000002717,5602088,1,59.48,1.72,MAG,Bacteroides,2021-12-07
"UHGG v2.0.1",MGYG000002718,2757942,6,92.5,0.67,MAG,"Butyricicoccus sp900547195",2021-12-07
"UHGG v2.0.1",MGYG000002719,3080250,2,89.6,1.97,MAG,HGM11514,2021-12-07
"UHGG v2.0.1",MGYG000002720,2167667,1071,92.28,0,MAG,"CAG-83 sp000435555",2021-12-07
"UHGG v2.0.1",MGYG000002721,3174810,5,97.92,0.38,MAG,"CAG-873 sp009775195",2021-12-07
"UHGG v2.0.1",MGYG000002722,1851778,5,97.79,0,MAG,"UBA1820 sp002314265",2021-12-07
"UHGG v2.0.1",MGYG000002723,2168286,63,91.05,0,MAG,"UMGS911 sp900545935",2021-12-07
"UHGG v2.0.1",MGYG000002724,2055891,48,91.95,0.73,MAG,"CAG-83 sp900549395",2021-12-07
"UHGG v2.0.1",MGYG000002725,3333010,7,96.42,0.64,MAG,"CAG-485 sp900554345",2021-12-07
"UHGG v2.0.1",MGYG000002726,2294968,6,90.71,2.01,MAG,Oscillospiraceae,2021-12-07
"UHGG v2.0.1",MGYG000002727,2631822,2,90.42,1.63,MAG,NSJ-62,2021-12-07
"UHGG v2.0.1",MGYG000002728,1869354,1,89.06,1.24,MAG,"Collinsella sp900540985",2021-12-07
"UHGG v2.0.1",MGYG000002729,1251408,1,74.19,0,MAG,"Collinsella aerofaciens_F",2021-12-07
"UHGG v2.0.1",MGYG000002730,1768289,1,82.16,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002731,1087449,1,55.65,0,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002732,1845183,1,90.71,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002733,2043225,2,100,0.81,MAG,"Collinsella sp900549335",2021-12-07
"UHGG v2.0.1",MGYG000002734,2014298,2,100,1.15,MAG,"Collinsella sp900545165",2021-12-07
"UHGG v2.0.1",MGYG000002735,2093666,1,94.56,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002736,2234011,10,95.97,0,MAG,"UMGS403 sp900541565",2021-12-07
"UHGG v2.0.1",MGYG000002737,2443712,12,72.1,0.37,MAG,"Prevotella sp900553465",2021-12-07
"UHGG v2.0.1",MGYG000002738,3492433,1,98.71,0,MAG,Blautia,2021-12-07
"UHGG v2.0.1",MGYG000002739,1755421,2,80.9,0,MAG,"Collinsella sp900551605",2021-12-07
"UHGG v2.0.1",MGYG000002740,1940244,1,97.98,2.42,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002741,2038583,1,98.39,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002742,2044833,3,96.37,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002743,1992884,2,87.23,0.71,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002744,2163289,2,97.98,0.81,MAG,"Collinsella sp900544865",2021-12-07
"UHGG v2.0.1",MGYG000002745,2106192,5,99.08,2.02,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002746,1928914,10,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002747,2025294,2,97.58,0.81,MAG,"Collinsella sp900543025",2021-12-07
"UHGG v2.0.1",MGYG000002748,2053962,1,99.19,2.42,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002749,1700291,2,75.17,1.08,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002750,1920140,1,86.78,3.63,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002751,2168377,2,99.19,0.81,MAG,"Collinsella sp900551815",2021-12-07
"UHGG v2.0.1",MGYG000002752,1972873,2,99.19,0.81,MAG,"Collinsella sp900556605",2021-12-07
"UHGG v2.0.1",MGYG000002753,1488192,1,68.35,1.97,MAG,CAG-103,2021-12-07
"UHGG v2.0.1",MGYG000002754,2097152,3,97.58,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002755,2057720,3,98.31,2.02,MAG,"Collinsella sp900541145",2021-12-07
"UHGG v2.0.1",MGYG000002756,3762639,4,98.09,0,MAG,"Blautia sp900765525",2021-12-07
"UHGG v2.0.1",MGYG000002757,2128452,4,100,0.81,MAG,"Collinsella sp900550595",2021-12-07
"UHGG v2.0.1",MGYG000002758,2266069,1,71.48,2.48,MAG,UBA1381,2021-12-07
"UHGG v2.0.1",MGYG000002759,2008132,1,94.15,3.32,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002760,2129122,67,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002761,1238377,1,74.43,0.89,MAG,CAG-1427,2021-12-07
"UHGG v2.0.1",MGYG000002762,3275168,3,96.42,1.89,MAG,"CAG-485 sp900554845",2021-12-07
"UHGG v2.0.1",MGYG000002763,2048046,36,99.1,0,MAG,"Collinsella aerofaciens_J",2021-12-07
"UHGG v2.0.1",MGYG000002764,1943254,2,91.48,2.15,MAG,"Collinsella sp900555745",2021-12-07
"UHGG v2.0.1",MGYG000002765,1830842,1,85.48,0.88,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002766,1779658,1,86.95,4.03,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000002767,924264,2,60.34,0,MAG,"Collinsella sp900557455",2021-12-07
"UHGG v2.0.1",MGYG000002768,1521598,2,82.31,2.5,MAG,"UBA4636 sp900764595",2021-12-07
"UHGG v2.0.1",MGYG000002769,1442874,1,68.64,1.99,MAG,CAG-465,2021-12-07
"UHGG v2.0.1",MGYG000002770,2354150,2,96.98,0.09,MAG,"Catenibacterium sp900764725",2021-12-07
"UHGG v2.0.1",MGYG000002771,1721016,2,94.63,0.56,MAG,"Eubacterium_R sp900764665",2021-12-07
"UHGG v2.0.1",MGYG000002772,2925670,3,88.38,1.66,MAG,Mediterraneibacter,2021-12-07
"UHGG v2.0.1",MGYG000002773,1604284,396,80.14,0.67,MAG,"CAG-245 sp000435175",2021-12-07
"UHGG v2.0.1",MGYG000002774,3078759,3,98.69,1.05,MAG,"Schleiferilactobacillus harbinensis",2021-12-07
"UHGG v2.0.1",MGYG000002775,2116416,11,100,0.81,MAG,"Collinsella sp900540935",2021-12-07
"UHGG v2.0.1",MGYG000002776,1722658,5,69.13,1.03,MAG,"UMGS1766 sp900554855",2021-12-07
"UHGG v2.0.1",MGYG000002777,1462546,15,93.51,0.71,MAG,"Dialister sp900545785",2021-12-07
"UHGG v2.0.1",MGYG000002778,2093657,33,97.73,0.81,MAG,"Collinsella sp900542825",2021-12-07
"UHGG v2.0.1",MGYG000002779,3078380,30,98.41,1.9,MAG,"Holdemania sp900120005",2021-12-07
"UHGG v2.0.1",MGYG000002780,2558178,12,95.92,0.46,MAG,"Fournierella sp004558145",2021-12-07
"UHGG v2.0.1",MGYG000002781,1970017,22,94.48,0.81,MAG,"UMGS775 sp900545325",2021-12-07
"UHGG v2.0.1",MGYG000002782,2155682,37,100,0.81,MAG,"Olsenella_E sp900540955",2021-12-07
"UHGG v2.0.1",MGYG000002783,2416856,25,96.13,0.05,MAG,"Prevotellamassilia sp900541335",2021-12-07
"UHGG v2.0.1",MGYG000002784,2012007,33,99.92,0,MAG,"Porphyromonas sp900538385",2021-12-07
"UHGG v2.0.1",MGYG000002785,1782446,1,54.36,0.87,MAG,Robinsoniella,2021-12-07
